//Date Created 2022-12-09 13:08:18.835143
"//Units: sec, m/s/s"
Action,cutting
SampleRate,100.0
Frames#,Time,AccX,AccY,AccZ
910,9.091936588287354,-3.334448,8.412664,3.12156
911,9.102058172225952,-3.30096,8.06104,2.94216
912,9.11184549331665,-3.422952,7.94144,3.042624
913,9.122074127197266,-3.631056,7.836192,3.01392
914,9.132040977478027,-4.087928,7.92948,2.915848
915,9.141843795776367,-4.298424,8.02516,2.851264
916,9.151943683624268,-4.300816,8.034728,2.731664
917,9.161893844604492,-3.843944,8.12084,2.650336
918,9.171862125396729,-3.30096,8.020376,2.769936
919,9.182056427001953,-2.88236,8.008416,2.963688
920,9.191857814788818,-2.70296,7.967752,2.896712
921,9.202070474624634,-2.748408,7.967752,2.851264
922,9.212144136428833,-3.028272,8.190208,2.868008
923,9.221855401992798,-3.210064,8.458112,3.080896
924,9.231854915618896,-3.578432,8.632728,3.272256
925,9.2419273853302,-3.810456,8.764288,3.33684
926,9.251861810684204,-3.61192,8.704488,3.669328
927,9.26206636428833,-3.427736,8.558576,3.831984
928,9.271564245223999,-3.250728,8.534656,3.774576
929,9.281866550445557,-3.150264,8.331336,3.406208
930,9.292009115219116,-3.016312,8.233264,2.693392
931,9.30193018913269,-2.760368,8.321768,2.420704
932,9.31186294555664,-2.470936,8.639904,2.458976
933,9.32188630104065,-1.939912,9.084816,2.480504
934,9.331915616989136,-1.109888,9.28096,1.90164
935,9.341834306716919,-1.571544,9.510592,2.023632
936,9.351924657821655,-2.734056,9.716304,3.155048
937,9.361972093582153,-3.858296,9.859824,3.489928
938,9.372009992599487,-4.671576,9.524944,3.544944
939,9.381928443908691,-4.726592,8.709272,3.571256
940,9.39155650138855,-4.561544,7.699848,3.355976
941,9.401873350143433,-4.200352,7.405632,3.107208
942,9.411937236785889,-3.939624,7.592208,3.245944
943,9.421945571899414,-3.79132,8.08496,3.511456
944,9.431557178497314,-3.884608,8.352864,3.442088
945,9.44155740737915,-4.008992,8.364824,3.0498
946,9.451344966888428,-4.064008,8.218912,3.06176
947,9.461861371994019,-3.889392,8.113664,2.913456
948,9.471901893615723,-3.511456,8.099312,3.004352
949,9.482095003128052,-3.18136,8.27632,3.222024
950,9.491867303848267,-3.021096,8.51552,3.310528
951,9.501908779144287,-2.94216,8.828872,3.284216
952,9.511560678482056,-3.167008,8.965216,3.305744
953,9.521859645843506,-3.355976,8.917376,3.1694
954,9.532073020935059,-3.721952,8.87432,3.439696
955,9.541553258895874,-3.846336,8.761896,3.738696
956,9.551833629608154,-3.650192,8.58728,3.674112
957,9.56196665763855,-3.394248,8.46768,3.406208
958,9.572065830230713,-3.06176,8.448544,3.071328
959,9.58184027671814,-2.119312,8.58728,2.502032
960,9.591240406036377,-1.490216,8.625552,1.729416
961,9.601357460021973,-1.791608,8.9102,1.904032
962,9.612020015716553,-2.468544,9.565608,2.65512
963,9.621747255325317,-3.38468,10.149256,2.65512
964,9.630954027175903,-3.736304,10.24972,2.887144
965,9.641760349273682,-3.45644,9.534512,3.30096
966,9.65202283859253,-3.09764,8.47964,3.286608
967,9.661198854446411,-2.97804,7.7142,2.963688
968,9.671896934509277,-3.308136,7.532408,2.946944
969,9.682034730911255,-3.776968,7.616128,3.281824
970,9.691346883773804,-4.420416,8.046688,3.518632
971,9.701847553253174,-5.092568,8.386352,3.195712
972,9.711900234222412,-5.326984,8.53944,2.99
973,9.72159719467163,-4.850976,8.326552,3.100032
974,9.731590747833252,-3.853512,8.223696,3.143088
975,9.741886615753174,-2.999568,8.214128,3.291392
976,9.75157618522644,-2.564224,8.235656,3.3488
977,9.761879205703735,-2.49964,8.302632,3.279432
978,9.772048473358154,-2.827344,8.472464,3.188536
979,9.781911849975586,-3.207672,8.654256,3.298568
980,9.791847705841064,-3.65976,8.80256,3.3488
981,9.801909685134888,-3.949192,8.792992,3.233984
982,9.811548709869385,-3.93484,8.809736,3.056976
983,9.821851968765259,-3.865472,8.962824,3.231592
984,9.831868410110474,-3.796104,9.020232,3.150264
985,9.841953754425049,-3.733912,9.04176,2.829736
986,9.851765394210815,-3.39664,8.977176,2.561832
987,9.861911535263062,-2.049944,8.570536,1.358656
988,9.871254682540894,-1.380184,8.381568,1.050088
989,9.881842851638794,-1.557192,8.32416,2.109744
990,9.891901016235352,-2.219776,8.8504,3.08568
991,9.901557445526123,-2.90628,9.730656,3.714776
992,9.911856412887573,-3.224416,9.881352,4.195568
993,9.921925783157349,-3.351192,8.998704,4.087928
994,9.931349992752075,-3.657368,8.118448,3.334448
995,9.941853284835815,-4.075968,7.668752,2.801032
996,9.951879739761353,-4.358224,7.508488,2.8704
997,9.961639881134033,-4.499352,7.568288,3.317704
998,9.971872568130493,-4.602208,7.8936,3.523416
999,9.981915950775146,-4.662008,8.197384,3.497104
1000,9.991602420806885,-4.391712,8.230872,3.497104
1001,10.001861095428467,-3.741088,8.082568,3.547336
1002,10.012099266052246,-3.03784,8.04908,3.733912
1003,10.021551370620728,-2.609672,8.094528,3.588
1004,10.031837940216064,-2.528344,8.2524,3.571256
1005,10.041909217834473,-2.695784,8.496384,3.442088
1006,10.051607847213745,-3.119168,8.644688,3.248336
1007,10.061855792999268,-3.439696,8.733192,3.1694
1008,10.071910858154297,-3.867864,8.759504,3.363152
1009,10.081194162368774,-4.154904,8.800168,3.669328
1010,10.091886043548584,-4.097496,8.62316,3.681288
1011,10.101913690567017,-3.619096,8.46768,3.559296
1012,10.111549854278564,-3.291392,8.259576,3.317704
1013,10.121856212615967,-2.944552,8.223696,2.755584
1014,10.131920337677002,-2.659904,8.259576,2.46376
1015,10.141541719436646,-2.473328,8.460504,2.32024
1016,10.15186333656311,-2.102568,8.781032,2.48768
1017,10.16190481185913,-1.313208,9.204416,1.858584
1018,10.171329975128174,-1.306032,9.649328,1.808352
1019,10.18204116821289,-1.655264,9.883744,2.36808
1020,10.191874980926514,-2.289144,9.85504,2.868008
1021,10.201545000076294,-3.190928,9.505808,3.308136
1022,10.211846590042114,-3.817632,8.816912,3.291392
1023,10.221933126449585,-4.267328,8.032336,3.286608
1024,10.231545209884644,-4.609384,7.513272,3.150264
1025,10.241878032684326,-4.769648,7.513272,3.19332
1026,10.251923561096191,-4.774432,7.695064,3.13352
1027,10.261342525482178,-4.633304,7.919912,3.040232
1028,10.271914720535278,-4.300816,8.094528,3.272256
1029,10.28188419342041,-3.965936,8.137584,3.198104
1030,10.291264057159424,-3.463616,8.065824,3.281824
1031,10.301841497421265,-3.030664,8.058648,3.394248
1032,10.311895370483398,-2.791464,8.20456,3.477968
1033,10.321588516235352,-2.980432,8.45572,3.55212
1034,10.33203935623169,-3.327272,8.771464,3.654976
1035,10.342053174972534,-3.738696,8.938904,3.511456
1036,10.35155200958252,-4.059224,8.845616,3.748264
1037,10.361895322799683,-4.142944,8.82648,3.93484
1038,10.371898412704468,-4.073576,8.824088,3.686072
1039,10.381124019622803,-3.817632,8.70688,3.111992
1040,10.391861200332642,-3.25312,8.656648,2.719704
1041,10.40175747871399,-2.540304,8.52748,2.38004
1042,10.411410808563232,-1.779648,8.613592,2.40396
1043,10.421862363815308,-0.999856,8.836048,1.667224
1044,10.431890964508057,-0.882648,9.132656,1.420848
1045,10.441587209701538,-1.492608,9.441224,2.011672
1046,10.451859951019287,-2.506816,9.680424,2.435056
1047,10.461915254592896,-3.50428,9.66368,2.784288
1048,10.471622705459595,-4.224272,9.204416,2.961296
1049,10.482043981552124,-4.47304,8.364824,3.188536
1050,10.492064476013184,-4.585464,7.807488,3.138304
1051,10.501614809036255,-4.453904,7.518056,3.09764
1052,10.511832237243652,-4.300816,7.704632,3.415776
1053,10.52188754081726,-4.272112,8.032336,3.846336
1054,10.531541585922241,-4.276896,8.381568,3.61192
1055,10.541846990585327,-4.310384,8.470072,3.568864
1056,10.551916360855103,-4.202744,8.446152,3.48036
1057,10.561530590057373,-4.023344,8.453328,3.446872
1058,10.571999311447144,-3.74348,8.46768,3.55212
1059,10.581907033920288,-3.674112,8.541832,3.62388
1060,10.59129524230957,-3.497104,8.620768,3.638232
1061,10.601847648620605,-3.430128,8.601632,3.51624
1062,10.611882209777832,-3.413384,8.656648,3.4684
1063,10.621543407440186,-3.513848,8.735584,3.621488
1064,10.63185715675354,-3.74348,8.833656,3.566472
1065,10.641897201538086,-3.858296,8.936512,3.583216
1066,10.65133285522461,-3.729128,9.00588,3.42056
1067,10.661864995956421,-3.32488,8.77864,2.872792
1068,10.671891927719116,-2.832128,8.50356,2.32024
1069,10.681543827056885,-2.447016,8.45572,2.616848
1070,10.691838264465332,-1.164904,8.45572,1.813136
1071,10.701943159103394,-0.820456,8.52748,1.107496
1072,10.71153211593628,-1.41128,8.888672,1.54284
1073,10.721840858459473,-2.549872,9.658896,2.38004
1074,10.732039213180542,-3.626272,10.242544,3.083288
1075,10.741540908813477,-4.2458,9.948328,3.296176
1076,10.751853942871094,-4.238624,8.781032,3.152656
1077,10.76191520690918,-4.111848,7.735728,3.02588
1078,10.77130389213562,-3.951584,7.25972,2.896712
1079,10.781990051269531,-3.8272,7.434336,3.004352
1080,10.791912317276001,-3.97072,7.783568,3.344016
1081,10.80153203010559,-4.13816,8.197384,3.43252
1082,10.81201434135437,-4.334304,8.247616,3.20528
1083,10.821917533874512,-4.374968,8.209344,2.970864
1084,10.83139181137085,-4.035304,8.010808,3.07372
1085,10.841922521591187,-3.669328,7.948616,3.128736
1086,10.851995706558228,-3.353584,8.051472,3.272256
1087,10.861396789550781,-3.190928,8.352864,3.346408
1088,10.871887683868408,-3.104816,8.671,3.413384
1089,10.882041692733765,-3.245944,8.953256,3.281824
1090,10.891365051269531,-3.48036,8.98196,3.198104
1091,10.902039527893066,-3.537768,8.852792,3.224416
1092,10.912023305892944,-3.518632,8.773856,3.45644
1093,10.921386003494263,-3.363152,8.560968,3.693248
1094,10.93196964263916,-2.934984,8.32416,3.762616
1095,10.94205117225647,-2.633592,8.202168,3.391856
1096,10.951411008834839,-2.437448,8.20456,2.743624
